_id,startTime,endTime,instrument,instrument_id,ins_id_ex
65868f79f30b23a817daa4f4,2023-07-03,2023-08-22,PF,PF2310,PF310
65868f79f30b23a817daa4f5,2023-08-23,2023-09-25,PF,PF2311,PF311
65868f79f30b23a817daa4f6,2023-09-26,2023-11-01,PF,PF2312,PF312
65868f79f30b23a817daa4f7,2023-11-02,2023-12-26,PF,PF2402,PF402
65868f79f30b23a817daa4f8,2020-03-30,2020-10-19,PG,PG2011,pg2011
65868f79f30b23a817daa4f9,2020-10-20,2020-11-18,PG,PG2012,pg2012
65868f79f30b23a817daa4fa,2020-11-19,2020-12-17,PG,PG2101,pg2101
65868f79f30b23a817daa4fb,2020-12-18,2021-01-20,PG,PG2102,pg2102
65868f79f30b23a817daa4fc,2021-01-21,2021-02-22,PG,PG2103,pg2103
65868f79f30b23a817daa4fd,2021-02-23,2021-03-17,PG,PG2104,pg2104
65868f79f30b23a817daa4fe,2021-03-18,2021-04-08,PG,PG2105,pg2105
65868f79f30b23a817daa4ff,2021-04-09,2021-05-17,PG,PG2106,pg2106
65868f79f30b23a817daa500,2021-05-18,2021-06-07,PG,PG2107,pg2107
65868f79f30b23a817daa501,2021-06-08,2021-07-08,PG,PG2108,pg2108
65868f79f30b23a817daa502,2021-07-09,2021-08-06,PG,PG2109,pg2109
65868f79f30b23a817daa503,2021-08-09,2021-09-08,PG,PG2110,pg2110
65868f79f30b23a817daa504,2021-09-09,2021-10-12,PG,PG2111,pg2111
65868f79f30b23a817daa505,2021-10-13,2021-11-17,PG,PG2112,pg2112
65868f79f30b23a817daa506,2021-11-18,2021-12-14,PG,PG2201,pg2201
65868f79f30b23a817daa507,2021-12-15,2022-01-13,PG,PG2202,pg2202
65868f79f30b23a817daa508,2022-01-14,2022-02-17,PG,PG2203,pg2203
65868f79f30b23a817daa509,2022-02-18,2022-03-11,PG,PG2204,pg2204
65868f79f30b23a817daa50a,2022-03-14,2022-04-19,PG,PG2205,pg2205
65868f79f30b23a817daa50b,2022-04-20,2022-05-18,PG,PG2206,pg2206
65868f79f30b23a817daa50c,2022-05-19,2022-06-20,PG,PG2207,pg2207
65868f79f30b23a817daa50d,2022-06-21,2022-07-18,PG,PG2208,pg2208
65868f79f30b23a817daa50e,2022-07-19,2022-08-15,PG,PG2209,pg2209
65868f79f30b23a817daa50f,2022-08-16,2022-09-19,PG,PG2210,pg2210
65868f79f30b23a817daa510,2022-09-20,2022-10-20,PG,PG2211,pg2211
65868f79f30b23a817daa511,2022-10-21,2022-11-17,PG,PG2212,pg2212
65868f79f30b23a817daa512,2022-11-18,2022-12-20,PG,PG2301,pg2301
65868f79f30b23a817daa513,2022-12-21,2023-01-12,PG,PG2302,pg2302
65868f79f30b23a817daa514,2023-01-13,2023-02-15,PG,PG2303,pg2303
65868f79f30b23a817daa515,2023-02-16,2023-03-13,PG,PG2304,pg2304
65868f79f30b23a817daa516,2023-03-14,2023-04-18,PG,PG2305,pg2305
65868f79f30b23a817daa517,2023-04-19,2023-05-16,PG,PG2306,pg2306
65868f79f30b23a817daa518,2023-05-17,2023-06-08,PG,PG2307,pg2307
65868f79f30b23a817daa519,2023-06-09,2023-08-18,PG,PG2309,pg2309
65868f79f30b23a817daa51a,2023-08-21,2023-09-19,PG,PG2310,pg2310
65868f79f30b23a817daa51b,2023-09-20,2023-10-18,PG,PG2311,pg2311
65868f79f30b23a817daa51c,2023-10-19,2023-11-15,PG,PG2312,pg2312
65868f79f30b23a817daa51d,2023-11-16,2023-12-15,PG,PG2401,pg2401
65868f79f30b23a817daa51e,2023-12-18,2024-01-17,PG,PG2402,pg2402
65868f79f30b23a817daa51f,2021-02-01,2021-09-03,PK,PK2110,PK110
65868f79f30b23a817daa520,2021-09-06,2021-12-14,PK,PK2201,PK201
65868f79f30b23a817daa521,2021-12-15,2022-03-22,PK,PK2204,PK204
65868f79f30b23a817daa522,2022-03-23,2022-09-01,PK,PK2210,PK210
65868f79f30b23a817daa523,2022-09-02,2022-12-02,PK,PK2301,PK301
65868f79f30b23a817daa524,2022-12-05,2023-03-10,PK,PK2304,PK304
65868f79f30b23a817daa525,2023-03-13,2023-05-30,PK,PK2310,PK310
65868f79f30b23a817daa526,2023-05-31,2023-10-12,PK,PK2311,PK311
65868f79f30b23a817daa527,2023-10-13,2023-11-28,PK,PK2401,PK401
65868f79f30b23a817daa528,2023-11-29,2024-02-07,PK,PK2403,PK403
65868f79f30b23a817daa529,2014-02-28,2014-03-03,PP,PP1405,pp1405
65868f79f30b23a817daa52a,2014-03-04,2014-07-30,PP,PP1409,pp1409
65868f79f30b23a817daa52b,2014-07-31,2014-11-24,PP,PP1501,pp1501
65868f79f30b23a817daa52c,2014-11-25,2015-03-13,PP,PP1505,pp1505
65868f79f30b23a817daa52d,2015-03-16,2015-08-03,PP,PP1509,pp1509
65868f79f30b23a817daa52e,2015-08-04,2015-11-25,PP,PP1601,pp1601
65868f79f30b23a817daa52f,2015-11-26,2016-03-29,PP,PP1605,pp1605
65868f79f30b23a817daa530,2016-03-30,2016-08-15,PP,PP1609,pp1609
65868f79f30b23a817daa531,2016-08-16,2016-11-30,PP,PP1701,pp1701
65868f79f30b23a817daa532,2016-12-01,2017-04-10,PP,PP1705,pp1705
65868f79f30b23a817daa533,2017-04-11,2017-08-08,PP,PP1709,pp1709
65868f79f30b23a817daa534,2017-08-09,2017-11-30,PP,PP1801,pp1801
65868f79f30b23a817daa535,2017-12-01,2018-04-09,PP,PP1805,pp1805
65868f79f30b23a817daa536,2018-04-10,2018-08-06,PP,PP1809,pp1809
65868f79f30b23a817daa537,2018-08-07,2018-12-05,PP,PP1901,pp1901
65868f79f30b23a817daa538,2018-12-06,2019-04-04,PP,PP1905,pp1905
65868f79f30b23a817daa539,2019-04-08,2019-08-01,PP,PP1909,pp1909
65868f79f30b23a817daa53a,2019-08-02,2019-12-06,PP,PP2001,pp2001
65868f79f30b23a817daa53b,2019-12-09,2020-03-27,PP,PP2005,pp2005
65868f79f30b23a817daa53c,2020-03-30,2020-08-14,PP,PP2009,pp2009
65868f79f30b23a817daa53d,2020-08-17,2020-12-11,PP,PP2101,pp2101
65868f79f30b23a817daa53e,2020-12-14,2021-04-20,PP,PP2105,pp2105
65868f79f30b23a817daa53f,2021-04-21,2021-08-12,PP,PP2109,pp2109
65868f79f30b23a817daa540,2021-08-13,2021-12-10,PP,PP2201,pp2201
65868f79f30b23a817daa541,2021-12-13,2022-04-18,PP,PP2205,pp2205
65868f79f30b23a817daa542,2022-04-19,2022-08-16,PP,PP2209,pp2209
65868f79f30b23a817daa543,2022-08-17,2022-12-14,PP,PP2301,pp2301
65868f79f30b23a817daa544,2022-12-15,2023-04-12,PP,PP2305,pp2305
65868f79f30b23a817daa545,2023-04-13,2023-08-16,PP,PP2309,pp2309
65868f79f30b23a817daa546,2023-08-17,2023-12-12,PP,PP2401,pp2401
65868f79f30b23a817daa547,2023-12-13,2024-04-11,PP,PP2405,pp2405
65868f79f30b23a817daa548,2010-01-04,2010-03-08,RB,RB1005,rb1005
65868f79f30b23a817daa549,2010-03-09,2010-07-19,RB,RB1010,rb1010
65868f79f30b23a817daa54a,2010-07-20,2010-10-13,RB,RB1101,rb1101
65868f79f30b23a817daa54b,2010-10-14,2011-02-09,RB,RB1105,rb1105
65868f79f30b23a817daa54c,2011-02-10,2011-08-05,RB,RB1110,rb1110
65868f79f30b23a817daa54d,2011-08-08,2011-11-02,RB,RB1201,rb1201
65868f79f30b23a817daa54e,2011-11-03,2012-03-01,RB,RB1205,rb1205
65868f79f30b23a817daa54f,2012-03-02,2012-07-11,RB,RB1210,rb1210
65868f79f30b23a817daa550,2012-07-12,2012-10-22,RB,RB1301,rb1301
65868f79f30b23a817daa551,2012-10-23,2013-02-18,RB,RB1305,rb1305
65868f79f30b23a817daa552,2013-02-19,2013-07-03,RB,RB1310,rb1310
65868f79f30b23a817daa553,2013-07-04,2013-10-30,RB,RB1401,rb1401
65868f79f30b23a817daa554,2013-10-31,2014-03-04,RB,RB1405,rb1405
65868f79f30b23a817daa555,2014-03-05,2014-07-07,RB,RB1410,rb1410
65868f79f30b23a817daa556,2014-07-08,2014-10-20,RB,RB1501,rb1501
65868f79f30b23a817daa557,2014-10-21,2015-03-11,RB,RB1505,rb1505
65868f79f30b23a817daa558,2015-03-12,2015-07-20,RB,RB1510,rb1510
65868f79f30b23a817daa559,2015-07-21,2015-11-04,RB,RB1601,rb1601
65868f79f30b23a817daa55a,2015-11-05,2016-03-11,RB,RB1605,rb1605
65868f79f30b23a817daa55b,2016-03-14,2016-08-17,RB,RB1610,rb1610
65868f79f30b23a817daa55c,2016-08-18,2016-11-25,RB,RB1701,rb1701
65868f79f30b23a817daa55d,2016-11-28,2017-03-22,RB,RB1705,rb1705
65868f79f30b23a817daa55e,2017-03-23,2017-08-08,RB,RB1710,rb1710
65868f79f30b23a817daa55f,2017-08-09,2017-11-09,RB,RB1801,rb1801
65868f79f30b23a817daa560,2017-11-10,2018-03-27,RB,RB1805,rb1805
65868f79f30b23a817daa561,2018-03-28,2018-08-17,RB,RB1810,rb1810
65868f79f30b23a817daa562,2018-08-20,2018-11-28,RB,RB1901,rb1901
65868f79f30b23a817daa563,2018-11-29,2019-03-29,RB,RB1905,rb1905
65868f79f30b23a817daa564,2019-04-01,2019-08-21,RB,RB1910,rb1910
65868f79f30b23a817daa565,2019-08-22,2019-12-05,RB,RB2001,rb2001
65868f79f30b23a817daa566,2019-12-06,2020-03-20,RB,RB2005,rb2005
65868f79f30b23a817daa567,2020-03-23,2020-08-24,RB,RB2010,rb2010
65868f79f30b23a817daa568,2020-08-25,2020-12-04,RB,RB2101,rb2101
65868f79f30b23a817daa569,2020-12-07,2021-04-01,RB,RB2105,rb2105
65868f79f30b23a817daa56a,2021-04-02,2021-08-11,RB,RB2110,rb2110
65868f79f30b23a817daa56b,2021-08-12,2021-11-17,RB,RB2201,rb2201
65868f79f30b23a817daa56c,2021-11-18,2022-03-24,RB,RB2205,rb2205
65868f79f30b23a817daa56d,2022-03-25,2022-08-29,RB,RB2210,rb2210
65868f79f30b23a817daa56e,2022-08-30,2022-11-29,RB,RB2301,rb2301
65868f79f30b23a817daa56f,2022-11-30,2023-03-31,RB,RB2305,rb2305
65868f79f30b23a817daa570,2023-04-03,2023-08-31,RB,RB2310,rb2310
65868f79f30b23a817daa571,2023-09-01,2023-11-30,RB,RB2401,rb2401
65868f79f30b23a817daa572,2023-12-01,2024-03-29,RB,RB2405,rb2405
65868f79f30b23a817daa573,2012-12-28,2013-02-18,RM,RM1305,RM305
65868f79f30b23a817daa574,2013-02-19,2013-05-30,RM,RM1309,RM309
65868f79f30b23a817daa575,2013-05-31,2013-11-13,RM,RM1401,RM401
65868f79f30b23a817daa576,2013-11-14,2014-01-30,RM,RM1405,RM405
65868f79f30b23a817daa577,2014-02-07,2014-07-24,RM,RM1409,RM409
65868f79f30b23a817daa578,2014-07-25,2014-11-12,RM,RM1501,RM501
65868f79f30b23a817daa579,2014-11-13,2015-03-03,RM,RM1505,RM505
65868f79f30b23a817daa57a,2015-03-04,2015-07-23,RM,RM1509,RM509
65868f79f30b23a817daa57b,2015-07-24,2015-11-30,RM,RM1601,RM601
65868f79f30b23a817daa57c,2015-12-01,2016-03-14,RM,RM1605,RM605
65868f79f30b23a817daa57d,2016-03-15,2016-08-04,RM,RM1609,RM609
65868f79f30b23a817daa57e,2016-08-05,2016-11-25,RM,RM1701,RM701
65868f79f30b23a817daa57f,2016-11-28,2017-03-20,RM,RM1705,RM705
65868f79f30b23a817daa580,2017-03-21,2017-08-02,RM,RM1709,RM709
65868f79f30b23a817daa581,2017-08-03,2017-12-06,RM,RM1801,RM801
65868f79f30b23a817daa582,2017-12-07,2018-03-26,RM,RM1805,RM805
65868f79f30b23a817daa583,2018-03-27,2018-07-26,RM,RM1809,RM809
65868f79f30b23a817daa584,2018-07-27,2018-11-29,RM,RM1901,RM901
65868f79f30b23a817daa585,2018-11-30,2019-04-02,RM,RM1905,RM905
65868f79f30b23a817daa586,2019-04-03,2019-08-08,RM,RM1909,RM909
65868f79f30b23a817daa587,2019-08-09,2019-12-04,RM,RM2001,RM001
65868f79f30b23a817daa588,2019-12-05,2020-03-19,RM,RM2005,RM005
65868f79f30b23a817daa589,2020-03-20,2020-08-06,RM,RM2009,RM009
65868f79f30b23a817daa58a,2020-08-07,2020-11-24,RM,RM2101,RM101
65868f79f30b23a817daa58b,2020-11-25,2021-04-06,RM,RM2105,RM105
65868f79f30b23a817daa58c,2021-04-07,2021-08-11,RM,RM2109,RM109
65868f79f30b23a817daa58d,2021-08-12,2021-12-08,RM,RM2201,RM201
65868f79f30b23a817daa58e,2021-12-09,2022-03-28,RM,RM2205,RM205
65868f79f30b23a817daa58f,2022-03-29,2022-06-28,RM,RM2209,RM209
65868f79f30b23a817daa590,2022-06-29,2022-12-08,RM,RM2301,RM301
65868f79f30b23a817daa591,2022-12-09,2023-04-12,RM,RM2305,RM305
65868f79f30b23a817daa592,2023-04-13,2023-08-01,RM,RM2309,RM309
65868f79f30b23a817daa593,2023-08-02,2023-08-23,RM,RM2311,RM311
65868f79f30b23a817daa594,2023-08-24,2023-11-14,RM,RM2401,RM401
65868f79f30b23a817daa595,2023-11-15,2024-01-15,RM,RM2403,RM403
65868f79f30b23a817daa596,2010-01-04,2010-03-01,RU,RU1005,ru1005
65868f79f30b23a817daa597,2010-03-02,2010-06-21,RU,RU1009,ru1009
65868f79f30b23a817daa598,2010-06-22,2010-07-29,RU,RU1011,ru1011
65868f79f30b23a817daa599,2010-07-30,2010-09-13,RU,RU1101,ru1101
65868f79f30b23a817daa59a,2010-09-14,2010-10-25,RU,RU1103,ru1103
65868f79f30b23a817daa59b,2010-10-26,2011-03-16,RU,RU1105,ru1105
65868f79f30b23a817daa59c,2011-03-17,2011-07-04,RU,RU1109,ru1109
65868f79f30b23a817daa59d,2011-07-05,2011-11-15,RU,RU1201,ru1201
65868f79f30b23a817daa59e,2011-11-16,2012-04-05,RU,RU1205,ru1205
65868f79f30b23a817daa59f,2012-04-06,2012-07-20,RU,RU1209,ru1209
65868f79f30b23a817daa5a0,2012-07-23,2012-11-01,RU,RU1301,ru1301
65868f79f30b23a817daa5a1,2012-11-02,2013-02-18,RU,RU1305,ru1305
65868f79f30b23a817daa5a2,2013-02-19,2013-06-27,RU,RU1309,ru1309
65868f79f30b23a817daa5a3,2013-06-28,2013-11-04,RU,RU1401,ru1401
65868f79f30b23a817daa5a4,2013-11-05,2014-02-28,RU,RU1405,ru1405
65868f79f30b23a817daa5a5,2014-03-03,2014-07-24,RU,RU1409,ru1409
65868f79f30b23a817daa5a6,2014-07-25,2014-11-20,RU,RU1501,ru1501
65868f79f30b23a817daa5a7,2014-11-21,2015-03-02,RU,RU1505,ru1505
65868f79f30b23a817daa5a8,2015-03-03,2015-07-16,RU,RU1509,ru1509
65868f79f30b23a817daa5a9,2015-07-17,2015-11-24,RU,RU1601,ru1601
65868f79f30b23a817daa5aa,2015-11-25,2016-03-17,RU,RU1605,ru1605
65868f79f30b23a817daa5ab,2016-03-18,2016-08-03,RU,RU1609,ru1609
65868f79f30b23a817daa5ac,2016-08-04,2016-11-22,RU,RU1701,ru1701
65868f79f30b23a817daa5ad,2016-11-23,2017-03-24,RU,RU1705,ru1705
65868f79f30b23a817daa5ae,2017-03-27,2017-08-02,RU,RU1709,ru1709
65868f79f30b23a817daa5af,2017-08-03,2017-11-28,RU,RU1801,ru1801
65868f79f30b23a817daa5b0,2017-11-29,2018-03-29,RU,RU1805,ru1805
65868f79f30b23a817daa5b1,2018-03-30,2018-08-07,RU,RU1809,ru1809
65868f79f30b23a817daa5b2,2018-08-08,2018-11-30,RU,RU1901,ru1901
65868f79f30b23a817daa5b3,2018-12-03,2019-03-25,RU,RU1905,ru1905
65868f79f30b23a817daa5b4,2019-03-26,2019-08-08,RU,RU1909,ru1909
65868f79f30b23a817daa5b5,2019-08-09,2019-11-26,RU,RU2001,ru2001
65868f79f30b23a817daa5b6,2019-11-27,2020-03-19,RU,RU2005,ru2005
65868f79f30b23a817daa5b7,2020-03-20,2020-07-31,RU,RU2009,ru2009
65868f79f30b23a817daa5b8,2020-08-03,2020-11-25,RU,RU2101,ru2101
65868f79f30b23a817daa5b9,2020-11-26,2021-03-30,RU,RU2105,ru2105
65868f79f30b23a817daa5ba,2021-03-31,2021-08-04,RU,RU2109,ru2109
65868f79f30b23a817daa5bb,2021-08-05,2021-11-24,RU,RU2201,ru2201
65868f79f30b23a817daa5bc,2021-11-25,2022-03-31,RU,RU2205,ru2205
65868f79f30b23a817daa5bd,2022-04-01,2022-08-04,RU,RU2209,ru2209
65868f79f30b23a817daa5be,2022-08-05,2022-12-01,RU,RU2301,ru2301
65868f79f30b23a817daa5bf,2022-12-02,2023-03-31,RU,RU2305,ru2305
65868f79f30b23a817daa5c0,2023-04-03,2023-08-08,RU,RU2309,ru2309
65868f79f30b23a817daa5c1,2023-08-09,2023-11-30,RU,RU2401,ru2401
65868f79f30b23a817daa5c2,2023-12-01,2024-03-26,RU,RU2405,ru2405
65868f79f30b23a817daa5c3,2019-12-06,2020-04-16,SA,SA2005,SA005
65868f79f30b23a817daa5c4,2020-04-17,2020-08-19,SA,SA2009,SA009
65868f79f30b23a817daa5c5,2020-08-20,2020-12-18,SA,SA2101,SA101
65868f79f30b23a817daa5c6,2020-12-21,2021-04-07,SA,SA2105,SA105
65868f79f30b23a817daa5c7,2021-04-08,2021-07-29,SA,SA2109,SA109
65868f79f30b23a817daa5c8,2021-07-30,2021-12-02,SA,SA2201,SA201
65868f79f30b23a817daa5c9,2021-12-03,2022-03-25,SA,SA2205,SA205
65868f79f30b23a817daa5ca,2022-03-28,2022-08-04,SA,SA2209,SA209
65868f79f30b23a817daa5cb,2022-08-05,2022-12-02,SA,SA2301,SA301
65868f79f30b23a817daa5cc,2022-12-05,2023-03-24,SA,SA2305,SA305
65868f79f30b23a817daa5cd,2023-03-27,2023-07-28,SA,SA2309,SA309
65868f79f30b23a817daa5ce,2023-07-31,2023-12-07,SA,SA2401,SA401
65868f79f30b23a817daa5cf,2023-12-08,2024-03-25,SA,SA2405,SA405
65868f79f30b23a817daa5d0,2018-03-26,2018-08-08,SC,SC1809,sc1809
65868f79f30b23a817daa5d1,2018-08-09,2018-11-16,SC,SC1812,sc1812
65868f79f30b23a817daa5d2,2018-11-19,2018-12-17,SC,SC1901,sc1901
65868f79f30b23a817daa5d3,2018-12-18,2019-02-15,SC,SC1903,sc1903
65868f79f30b23a817daa5d4,2019-02-18,2019-03-15,SC,SC1904,sc1904
65868f79f30b23a817daa5d5,2019-03-18,2019-04-16,SC,SC1905,sc1905
65868f79f30b23a817daa5d6,2019-04-17,2019-05-20,SC,SC1906,sc1906
65868f79f30b23a817daa5d7,2019-05-21,2019-06-17,SC,SC1907,sc1907
65868f79f30b23a817daa5d8,2019-06-18,2019-07-16,SC,SC1908,sc1908
65868f79f30b23a817daa5d9,2019-07-17,2019-08-14,SC,SC1909,sc1909
65868f79f30b23a817daa5da,2019-08-15,2019-09-09,SC,SC1910,sc1910
65868f79f30b23a817daa5db,2019-09-10,2019-10-11,SC,SC1911,sc1911
65868f79f30b23a817daa5dc,2019-10-14,2019-11-15,SC,SC1912,sc1912
65868f79f30b23a817daa5dd,2019-11-18,2019-12-09,SC,SC2001,sc2001
65868f79f30b23a817daa5de,2019-12-10,2020-01-02,SC,SC2002,sc2002
65868f79f30b23a817daa5df,2020-01-03,2020-02-04,SC,SC2003,sc2003
65868f79f30b23a817daa5e0,2020-02-05,2020-02-27,SC,SC2004,sc2004
65868f79f30b23a817daa5e1,2020-02-28,2020-03-18,SC,SC2005,sc2005
65868f79f30b23a817daa5e2,2020-03-19,2020-04-29,SC,SC2006,sc2006
65868f79f30b23a817daa5e3,2020-04-30,2020-06-09,SC,SC2007,sc2007
65868f79f30b23a817daa5e4,2020-06-17,2020-07-20,SC,SC2009,sc2009
65868f79f30b23a817daa5e5,2020-06-10,2020-06-16,SC,SC2008,sc2008
65868f79f30b23a817daa5e6,2020-07-21,2020-09-09,SC,SC2010,sc2010
65868f79f30b23a817daa5e7,2020-09-10,2020-09-29,SC,SC2011,sc2011
65868f79f30b23a817daa5e8,2020-09-30,2020-11-02,SC,SC2012,sc2012
65868f79f30b23a817daa5e9,2020-11-03,2020-12-04,SC,SC2101,sc2101
65868f79f30b23a817daa5ea,2020-12-07,2021-01-06,SC,SC2102,sc2102
65868f79f30b23a817daa5eb,2021-01-07,2021-02-04,SC,SC2103,sc2103
65868f79f30b23a817daa5ec,2021-02-05,2021-03-03,SC,SC2104,sc2104
65868f79f30b23a817daa5ed,2021-03-04,2021-04-13,SC,SC2105,sc2105
65868f79f30b23a817daa5ee,2021-04-14,2021-05-11,SC,SC2106,sc2106
65868f79f30b23a817daa5ef,2021-05-12,2021-06-15,SC,SC2107,sc2107
65868f79f30b23a817daa5f0,2021-06-16,2021-07-14,SC,SC2108,sc2108
65868f79f30b23a817daa5f1,2021-07-15,2021-08-11,SC,SC2109,sc2109
65868f79f30b23a817daa5f2,2021-08-12,2021-09-07,SC,SC2110,sc2110
65868f79f30b23a817daa5f3,2021-09-08,2021-10-12,SC,SC2111,sc2111
65868f79f30b23a817daa5f4,2021-10-13,2021-11-15,SC,SC2112,sc2112
65868f79f30b23a817daa5f5,2021-11-16,2021-12-08,SC,SC2201,sc2201
65868f79f30b23a817daa5f6,2021-12-09,2022-01-07,SC,SC2202,sc2202
65868f79f30b23a817daa5f7,2022-01-10,2022-02-08,SC,SC2203,sc2203
65868f79f30b23a817daa5f8,2022-02-09,2022-03-18,SC,SC2204,sc2204
65868f79f30b23a817daa5f9,2022-03-21,2022-04-15,SC,SC2205,sc2205
65868f79f30b23a817daa5fa,2022-04-18,2022-05-12,SC,SC2206,sc2206
65868f79f30b23a817daa5fb,2022-05-13,2022-06-16,SC,SC2207,sc2207
65868f79f30b23a817daa5fc,2022-06-17,2022-07-12,SC,SC2208,sc2208
65868f79f30b23a817daa5fd,2022-07-13,2022-08-10,SC,SC2209,sc2209
65868f79f30b23a817daa5fe,2022-08-11,2022-09-08,SC,SC2210,sc2210
65868f79f30b23a817daa5ff,2022-09-09,2022-10-11,SC,SC2211,sc2211
65868f79f30b23a817daa600,2022-10-12,2022-11-14,SC,SC2212,sc2212
65868f79f30b23a817daa601,2022-11-15,2022-12-09,SC,SC2301,sc2301
65868f79f30b23a817daa602,2022-12-12,2023-01-03,SC,SC2302,sc2302
65868f79f30b23a817daa603,2023-01-04,2023-02-06,SC,SC2303,sc2303
65868f79f30b23a817daa604,2023-02-07,2023-03-14,SC,SC2304,sc2304
65868f79f30b23a817daa605,2023-03-15,2023-04-13,SC,SC2305,sc2305
65868f79f30b23a817daa606,2023-04-14,2023-05-15,SC,SC2306,sc2306
65868f79f30b23a817daa607,2023-05-16,2023-06-15,SC,SC2307,sc2307
65868f79f30b23a817daa608,2023-06-16,2023-07-12,SC,SC2308,sc2308
65868f79f30b23a817daa609,2023-07-13,2023-08-15,SC,SC2309,sc2309
65868f79f30b23a817daa60a,2023-08-16,2023-09-14,SC,SC2310,sc2310
65868f79f30b23a817daa60b,2023-09-15,2023-10-16,SC,SC2311,sc2311
65868f79f30b23a817daa60c,2023-10-17,2023-11-14,SC,SC2312,sc2312
65868f79f30b23a817daa60d,2023-11-15,2023-12-13,SC,SC2401,sc2401
65868f79f30b23a817daa60e,2023-12-14,2024-01-15,SC,SC2402,sc2402
65868f79f30b23a817daa61a,2017-02-21,2017-03-13,SF,SF1801,SF801
65868f79f30b23a817daa61b,2017-03-14,2017-09-20,SF,SF1802,SF802
65868f79f30b23a817daa61c,2017-09-21,2018-04-19,SF,SF1805,SF805
65868f79f30b23a817daa61d,2018-04-20,2018-08-15,SF,SF1809,SF809
65868f79f30b23a817daa61e,2018-08-16,2018-12-21,SF,SF1901,SF901
65868f79f30b23a817daa61f,2018-12-24,2019-04-22,SF,SF1905,SF905
65868f79f30b23a817daa620,2019-04-23,2019-08-23,SF,SF1909,SF909
65868f79f30b23a817daa621,2019-08-26,2019-12-23,SF,SF2001,SF001
65868f79f30b23a817daa622,2019-12-24,2020-04-10,SF,SF2005,SF005
65868f79f30b23a817daa623,2020-06-15,2020-07-08,SF,SF2009,SF009
65868f79f30b23a817daa624,2020-04-13,2020-06-12,SF,SF2008,SF008
65868f79f30b23a817daa625,2020-07-09,2020-09-24,SF,SF2010,SF010
65868f79f30b23a817daa626,2020-09-25,2020-12-15,SF,SF2101,SF101
65868f79f30b23a817daa627,2020-12-16,2021-04-16,SF,SF2105,SF105
65868f79f30b23a817daa628,2021-04-19,2021-08-16,SF,SF2109,SF109
65868f79f30b23a817daa629,2021-08-17,2021-12-21,SF,SF2201,SF201
65868f79f30b23a817daa62a,2021-12-22,2022-04-14,SF,SF2205,SF205
65868f79f30b23a817daa62b,2022-04-15,2022-08-16,SF,SF2209,SF209
65868f79f30b23a817daa62c,2022-08-17,2022-09-01,SF,SF2210,SF210
65868f79f30b23a817daa62d,2022-09-02,2022-10-11,SF,SF2211,SF211
65868f79f30b23a817daa62e,2022-10-12,2022-10-24,SF,SF2212,SF212
65868f79f30b23a817daa62f,2022-10-25,2022-12-16,SF,SF2301,SF301
65868f79f30b23a817daa630,2022-12-19,2023-01-31,SF,SF2303,SF303
65868f79f30b23a817daa631,2023-02-01,2023-02-03,SF,SF2304,SF304
65868f79f30b23a817daa632,2023-02-06,2023-04-12,SF,SF2305,SF305
65868f79f30b23a817daa633,2023-04-13,2023-04-28,SF,SF2306,SF306
65868f79f30b23a817daa634,2023-05-04,2023-06-01,SF,SF2307,SF307
65868f79f30b23a817daa635,2023-06-02,2023-06-26,SF,SF2309,SF309
65868f79f30b23a817daa636,2023-06-27,2023-08-24,SF,SF2310,SF310
65868f79f30b23a817daa637,2023-08-25,2023-09-27,SF,SF2311,SF311
65868f79f30b23a817daa638,2023-09-28,2023-10-30,SF,SF2312,SF312
65868f79f30b23a817daa639,2023-10-31,2023-12-26,SF,SF2402,SF402
65868f79f30b23a817daa640,2016-08-31,2016-12-15,SM,SM1701,SM701
65868f79f30b23a817daa641,2016-12-16,2017-04-14,SM,SM1705,SM705
65868f79f30b23a817daa642,2017-04-17,2017-08-10,SM,SM1709,SM709
65868f79f30b23a817daa643,2017-08-11,2017-12-22,SM,SM1801,SM801
65868f79f30b23a817daa644,2017-12-25,2018-04-24,SM,SM1805,SM805
65868f79f30b23a817daa645,2018-04-25,2018-08-14,SM,SM1809,SM809
65868f79f30b23a817daa646,2018-08-15,2018-12-21,SM,SM1901,SM901
65868f79f30b23a817daa647,2018-12-24,2019-04-19,SM,SM1905,SM905
65868f79f30b23a817daa648,2019-04-22,2019-08-19,SM,SM1909,SM909
65868f79f30b23a817daa649,2019-08-20,2019-12-16,SM,SM2001,SM001
65868f79f30b23a817daa64a,2019-12-17,2020-04-10,SM,SM2005,SM005
65868f79f30b23a817daa64b,2020-04-13,2020-08-20,SM,SM2009,SM009
65868f79f30b23a817daa64c,2020-08-21,2020-12-10,SM,SM2101,SM101
65868f79f30b23a817daa64d,2020-12-11,2021-04-16,SM,SM2105,SM105
65868f79f30b23a817daa64e,2021-04-19,2021-08-17,SM,SM2109,SM109
65868f79f30b23a817daa64f,2021-08-18,2021-12-21,SM,SM2201,SM201
65868f79f30b23a817daa650,2021-12-22,2022-04-15,SM,SM2205,SM205
65868f79f30b23a817daa651,2022-04-18,2022-08-22,SM,SM2209,SM209
65868f79f30b23a817daa652,2022-08-23,2022-12-16,SM,SM2301,SM301
65868f79f30b23a817daa653,2022-12-19,2023-04-13,SM,SM2305,SM305
65868f79f30b23a817daa654,2023-04-14,2023-05-04,SM,SM2306,SM306
